Page	Section_number	Section_name	Order	User	Timestamp	Content
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	6	 Swap Tim Berners-Lee for Mental health 	3	GuzzyG	13:32, 23 February 2021 (UTC)	  He invented the World Wide Web, one of the most vital inventions ever; which has completely changed the modern world. I would strongly dispute we should lower the list of biographies. It would be vital for every modern encyclopedia to list the inventor of the web.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	6	 Swap Tim Berners-Lee for Mental health 	4	Nicolas Eynaud	20:58, 3 March 2021 (UTC)	  Per GuzzyG. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	6	 Swap Tim Berners-Lee for Mental health 	5	Minoo	22:20, 5 May 2021 (UTC)	"Neutral
  deletion of Tim Berners-Lee (living persons should not be included in the list, too many biographies), but  to Mental Health"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	7	 Remove State (polity), Add Country 	0	Wolfch	12:23, 17 February 2021 (UTC)	The defintion of :en:state (polity) is ambiguious. It can be a state (Ex. Texas) of Federated state. it can also be a country (Ex. Slovakia). I suggest to use a less-ambiguious article :en:country.--
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	7	 Remove State (polity), Add Country 	1	Wolfch	11:12, 17 February 2021 (UTC)	Support
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	7	 Remove State (polity), Add Country 	2	Nicolas Eynaud	20:22, 25 February 2021 (UTC)	"Oppose
  ""State"" is an important politic, economical and philosophical concept. I think it's necessary to keep it in the list. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	7	 Remove State (polity), Add Country 	3	Opqr	12:56, 26 February 2021 (UTC)	  Per Nicolas Eynaud too.--
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	7	 Remove State (polity), Add Country 	4	Minoo	22:22, 5 May 2021 (UTC)	  State is a political concept. Country is just the collective name of England, Japan, India and Russia.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	7	 Remove State (polity), Add Country 	5	Wolfch	08:30, 27 February 2021 (UTC)	"Discuss
 How about the ambiguity issue of :en:state (polity)? 
The en:country is also a political entity. There is ""Countries"" section tilee in the List of articles every Wikipedia should have#Geography. However, the ""country"" itself is not in the list --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	7	 Remove State (polity), Add Country 	6	Wolfch	03:38, 13 March 2021 (UTC)	 , do you mean :en:state (polity) is an important politic, economical and philosophical concept about :en:country?--
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	8	 Industry  industry (Q8148) 	0	Kipala	07:37, 24 February 2021 (UTC)	Industry in this list is connected to Q8148, which in enwiki is only a redirect to manufacturing (Q187939). Eniki manufacturing again is connected eg not to dewiki Industrie  industry (Q8148) , but to Verarbeitendes Gewerbe (Q187939). This redirect business between references on this list is not helpful.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	8	 Industry  industry (Q8148) 	1	Minoo	22:35, 5 May 2021 (UTC)	This seems to be fixed now.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	9	 Archiving 	0	ArchiverBot	10:05, 24 February 2021 (UTC)	This talk page is long (150+ kB) and it seems like a time-based automatic archiving system would help.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	9	 Archiving 	1	Interstellarity	14:00, 5 March 2021 (UTC)	I set up auto archiving for 6 months to clear out this talk page.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	9	 Archiving 	2	Minoo	22:36, 5 May 2021 (UTC)	I did some archiving.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	10	 Swap: Remove Vatican City, Add New religious movements 	0	Interstellarity	14:11, 5 March 2021 (UTC)	I think we should cover New religious movements on this list.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	10	 Swap: Remove Vatican City, Add New religious movements 	1	Nicolas Eynaud	19:24, 5 March 2021 (UTC)	"Support

Oppose
 OK with removing Vatican City but not with this article. Indeed, the concept of ""New religions"" looks unclear and, to me, is not so important in the modern society. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	10	 Swap: Remove Vatican City, Add New religious movements 	2	Minoo	22:39, 5 May 2021 (UTC)	 enough religion included in the list
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	0	Interstellarity	23:01, 10 March 2021 (UTC)	I would like to get some input from users regarding which articles should be removed and added to the list. It seems like my nominations on this page gained opposition. I would like to know which articles would be the best candidates for removal and which ones would be a good for addition. I've created a list where you can come up with articles that could and could not be fit for the list. I think the sections that need the most work are the people section and the countries section. We can create a list that every culture is represented. I would also like everyone to sign next to your suggestion so I know who made the suggestion. These are not formal nominations, just suggestions. Once we get a good list of suggestions, we can decide which ones will be added and which ones will be removed.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	1	Minoo	22:48, 5 May 2021 (UTC)	 Please do not post your proposals in duplicate.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	2	Interstellarity	23:01, 10 March 2021 (UTC)	"UTC)

Possible removals
Antonin Dvorak. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	3	Interstellarity	23:01, 10 March 2021 (UTC)	"( + 1 Support)
Vatican City. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	4	Interstellarity	23:01, 10 March 2021 (UTC)	Singapore. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	5	Interstellarity	23:01, 10 March 2021 (UTC)	New Zealand. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	6	Opqr	13:57, 23 March 2021 (UTC)	Giovanni Pierluigi da Palestrina. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	7	Opqr	13:57, 23 March 2021 (UTC)	"( + 1 Support )
Giacomo Puccini. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	8	Opqr	13:57, 23 March 2021 (UTC)	"( + 1 Support )
Jacques Cartier. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	9	Interstellarity	11:56, 25 March 2021 (UTC)	"( + 1 Support )
Louis XIV. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	10	Interstellarity	11:56, 25 March 2021 (UTC)	Marxism. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	11	Interstellarity	23:01, 10 March 2021 (UTC)	"Possible additions
 	
Michael Jackson. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	12	Interstellarity	23:01, 10 March 2021 (UTC)	"Added
Bob Marley. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	13	Interstellarity	23:01, 10 March 2021 (UTC)	"( + 2 Oppose)
Fela Kuti. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	14	Interstellarity	23:01, 10 March 2021 (UTC)	"( + 2 Oppose)
Teresa Teng. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	15	Interstellarity	23:01, 10 March 2021 (UTC)	"( + 2 Oppose )
Ravi Shankar. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	16	Interstellarity	11:56, 25 March 2021 (UTC)	"( + 2 Oppose )	
Henry VIII. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	17	Interstellarity	12:01, 25 March 2021 (UTC)	"( + 2 Oppose )
Polygon. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	18	Interstellarity	23:29, 25 March 2021 (UTC)	"( + 1 Support ) ( + 1 Oppose)
Genocide. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	19	Interstellarity	13:19, 21 April 2021 (UTC)	"( + 2 Oppose )
Philippines."
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	20	Interstellarity	13:19, 21 April 2021 (UTC)	"( + 1 Support ) ( + 1 Oppose )
Myanmar."
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	21	Interstellarity	13:19, 21 April 2021 (UTC)	"( + 1 Support ) ( + 1 Oppose )
Colombia."
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	22	Dawid2009	10:22, 23 April 2021 (UTC)	"( + 1 Support )
Swimming"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	23	Dawid2009	10:22, 23 April 2021 (UTC)	Quran
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	24	Dawid2009	10:22, 23 April 2021 (UTC)	Bible
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	25	Dawid2009	10:22, 23 April 2021 (UTC)	English literature
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	26	Awvazquez	16:39, 12 March 2021 (UTC)	"Discussion
I support the addition of Michael Jackson and Teresa Teng, as well as the removal of Antonín Dvořák. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	27	Nicolas Eynaud	06:49, 15 March 2021 (UTC)	" OK with the removal of Vatican City, Singapore and New Zealand and OK with the addition of Marley. Others propositions seem to be very famous people during their life but their influence on the following years doesn't look so important or is still hard to establish as they died ""recently"".--"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	28	Opqr	14:15, 17 March 2021 (UTC)	 Singapore is not an important country, but a very important city.By the way, Hong Kong is on the list.--
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have	11	 Creating a better list 	29	Salvabl	22:06, 21 March 2021 (UTC)	" I would only support swapping the same topic like a singer for a singer, a geographic area for a geographic area, etc. Not only is it easier to compare importance but the list doesn't becomes just biographies. --MarsRover 05:12, 20 March 2021 (UTC)
 I agree with the addition of Michael Jackson to the list. I would also add Ernest Hemingway. --"
